Number_of_Customers,Menu_Price,Marketing_Spend,Cuisine_Type,Average_Customer_Spending,Promotions,Reviews,Monthly_Revenue
12,27.526893856479507,0.7596312657970694,American,23.557791013937948,0,66,35.4901408767065
59,46.055025983537774,14.91720077254024,American,41.82640922645768,1,81,369.3788104584882
21,45.1156463616531,10.98644958806348,American,13.099318951695436,1,52,191.05706211382065
74,22.687828670615943,1.1548210373834755,Japanese,21.29255336842881,0,63,326.47031925525187
63,44.75602502162284,13.615117859209713,Japanese,33.41187313337245,0,82,408.5871305981411
14,25.02689007526906,9.335641544623758,Italian,20.256521107957678,0,46,146.1889314066081
66,21.87477098241123,0.6892251885,Italian,47.359118965780766,1,5,297.05994518403514
26,35.962986351775726,19.392154536961907,Mexican,15.242345232171616,1,15,298.4217332764146
56,23.13524911540324,18.98224286178881,Italian,41.89577431631115,1,71,274.9351707338061
32,35.20834993316576,10.258048322943951,Mexican,30.31794767625633,0,17,281.3999747538361
88,34.39327221994778,1.873448414118204,American,40.01323103279824,1,51,287.731801933807
94,32.537557093938354,15.092424431971835,Italian,22.428613132457897,0,47,439.9755496646477
23,25.216788169311908,9.83862200211458,Japanese,30.57958409248155,1,42,129.10168054738227
75,31.93998886605907,6.048949565787599,Italian,44.273413988927054,1,38,297.07782897886585
84,33.85941899941686,9.828363550571137,Mexican,28.675123964924172,1,48,312.7619961489394
60,31.827475539818938,10.44888290810929,Italian,24.388794476410784,0,11,223.776825815488
47,27.776778110048063,11.254233980446784,American,31.44621545010944,0,9,221.2461748319743
73,10.586682281850551,8.824474273106532,Japanese,38.69451012145468,1,70,255.13134467243668
47,33.48246830804604,12.115106062781134,Mexican,27.74253381994011,0,54,261.1605951757711
59,16.737775405708785,18.374694212127547,Japanese,47.55507900569092,0,0,256.39328784708164
91,35.70303875788758,7.245361741971823,Japanese,21.797832961693683,0,48,264.3819664760314
39,40.37377311691464,14.51432926439898,Mexican,29.01854424676482,0,35,363.5761001211268
88,30.01781236522966,17.889051136484643,Japanese,40.27710637365766,0,20,422.7111839124088
60,31.694546599189533,9.119585515198738,Japanese,37.56484361983033,0,36,253.1879957003037
72,48.05914238663965,8.869116727638083,Italian,44.54564209668624,0,23,395.1728991526186
61,43.886694454902965,12.042339707095593,Japanese,49.872367227244354,1,54,367.1711010995156
47,46.5694606380588,11.828135188449762,Japanese,27.074333151803582,0,24,303.22051099464426
97,42.550651532783455,16.13178684652554,Japanese,14.446035191332474,0,6,485.5397628832025
88,14.356733673869256,9.529667675565854,Japanese,11.21663523231872,1,80,373.30181170110814
39,15.95967423880779,19.922458992788822,Mexican,39.075076245590864,1,92,377.7741581318717
60,31.064951890758383,1.1894313773456155,American,44.96054685234863,1,93,250.4347175951806
90,19.84278635191993,0.0633569716140347,Italian,18.828503437776742,1,70,285.8297504742884
14,29.067819001646367,12.803966231192476,Japanese,16.33792148759624,0,96,151.67789277040683
38,25.77461295273401,5.968698247237533,Japanese,12.48820366102764,1,70,221.97947412166127
13,31.976569537218133,4.807647773989676,Mexican,42.90811686868825,1,23,205.38729120898049
19,39.875028645432906,6.237981600085609,American,22.45527759570337,0,10,268.14285258939054
65,38.619636283970976,5.120951302099086,Japanese,26.06787571039106,0,72,226.0204172801732
26,30.84936529941337,0.615800993208957,Mexican,30.110007664384494,0,11,106.96296542340502
83,42.895736752682325,19.43066084781177,Italian,43.57812936838203,1,34,464.2216957243929
26,27.23448366152133,4.414909769055635,Italian,36.0333288624594,0,62,195.2643128027102
93,45.8685715936049,14.680595251786126,Japanese,34.602585194312454,1,67,344.19937514922776
97,12.851210802206555,15.251927893883506,Japanese,17.02688399823643,0,99,295.2589139517412
78,48.1864012013323,18.585147960144585,American,30.52759566839319,0,91,400.8338010874158
43,36.18772325725393,0.6109891418675995,American,38.61524068714621,1,56,81.08254004773067
15,25.20298035748821,17.440966768940154,Japanese,48.93043532121967,0,12,154.85071627529058
62,17.886165062915094,10.544523616796004,Mexican,18.05625236853409,0,22,284.7019045986046
75,29.167329177744,12.650882199316555,American,10.381734122689066,0,82,282.82449569701515
86,17.78233292741204,12.889405542420674,Japanese,13.012057343938787,0,38,256.15926464611687
52,16.653264309725685,16.39595609969455,American,25.03409860727917,0,87,302.99090284753544
84,34.69407029651897,6.66814644318221,Japanese,42.82178590983949,1,79,378.5244391757666
32,30.923388983271387,14.661023797199867,Italian,10.285683270729802,1,96,86.55486645231294
64,36.80384138443767,10.571562194443942,Japanese,28.26922371543361,0,11,367.4060483156573
89,47.18423509687957,15.867880286106956,Italian,23.169224613655786,1,33,503.3291659914058
84,31.290408533561607,19.81092065540267,American,12.099268403989104,1,70,437.45919349549166
25,33.23728213051191,4.013020348075225,Japanese,28.009451466904693,1,74,205.67379605146527
17,13.585053566197685,19.89297283119996,American,20.189948293468756,0,30,268.2640559085248
13,38.70543143634518,1.79624308565548,Italian,24.07539337388026,0,92,97.18787502711167
13,25.99620827216625,0.0463509580962773,Japanese,38.22461219137172,0,61,129.90825580440145
65,49.06900954650315,0.8832387235566252,American,30.86203935643869,1,12,273.3105158772174
34,42.92696062382641,6.835648094735234,Italian,14.985897159712533,1,30,247.3188103291357
76,30.89924162064473,12.658126613568683,American,48.45658161694556,0,1,400.667835144546
76,14.92890616688664,1.3805908177569923,Mexican,35.43643062838953,0,14,185.99932963859524
36,44.37663173122357,0.1133162905913454,Italian,40.63473702650126,1,56,182.8877757825443
41,41.99124381696087,18.741820569175896,Italian,13.168526000334833,1,74,345.3824753522415
59,17.38340518148132,16.438532718798594,Italian,11.882335178400757,0,33,375.325393129316
70,21.811131568812403,16.183663422780622,Japanese,10.777922014723249,1,67,297.53247518081986
60,41.73629032591349,17.68848551003954,Japanese,17.55176111093778,1,74,384.9852328063081
28,17.409137861896387,14.000685455442088,Japanese,26.576335908739807,1,28,255.98737274607265
30,46.71009956685509,2.088082594961629,Mexican,47.43304533611291,1,65,255.7997732435808
14,26.98109700785448,7.982003761474461,Mexican,28.28238637063105,1,15,143.9580665969389
91,13.481558503506346,14.462989729292593,Italian,21.610204214901177,1,38,442.0527640227568
51,42.62994574017124,5.606689215830418,Mexican,32.47741014078653,1,76,405.1891925742858
70,24.940387321535503,13.748127282724752,American,14.477383125391569,0,36,366.17796927575534
31,31.05996776615124,0.489968965353047,Italian,34.38023564019933,0,80,158.33999632935786
30,14.492173776448766,6.122746817591864,Italian,32.73727817322013,1,20,146.65325463141613
79,10.103360593799296,10.982606725543452,American,41.67972133622839,1,43,304.3043918081144
10,35.5194082317319,12.641796590124844,Italian,49.46750446468096,1,18,261.672130979975
14,30.607006813349265,11.540813289238216,Mexican,20.03493886864442,0,70,193.194648479784
21,33.74154276492589,13.95512552146859,Japanese,30.386258032150423,0,7,227.77388984440967
99,41.74975401522065,0.1217749647967814,American,46.35461625276015,1,76,285.1572147609129
55,35.864236536914404,2.01882399955043,Mexican,41.407595376913655,0,65,342.897837474716
43,16.990937713095086,17.3788850455829,American,29.496252124032303,1,40,280.9039375394803
58,24.430900764423992,13.634972881803224,American,47.81486598459112,1,74,262.24047070162527
87,46.23564419151042,2.258632853720226,Italian,12.289467740672375,1,87,366.21539633237137
99,40.79778801006716,16.841488747971585,Italian,47.23994478850336,1,69,393.02925322133774
54,32.26548231746869,4.844624356491338,Mexican,12.020295695312262,1,60,262.00706166637406
36,20.22579991237089,9.565197683904469,American,31.89218976458737,1,25,251.22309060688437
82,22.0824200733918,2.903930257693206,Italian,45.61763792004343,1,70,367.80918361430304
35,39.27832270342538,14.202201128434131,Italian,20.508837742452112,0,82,265.8507829707242
56,44.04697043411083,13.337088420285356,American,28.88993995780634,1,69,278.8031741187989
95,36.85698678122458,4.222249423322724,Mexican,22.973155165478666,0,28,337.782891936073
65,42.38119903073767,17.268015337140035,Mexican,48.08575668305406,1,65,293.8505188145648
72,40.66624540801624,8.026120484394244,American,42.94582379012363,1,18,395.09887771193735
57,15.98815871827831,5.850301821414837,Mexican,38.36006045305518,0,67,302.4194780626375
70,26.95779251653208,3.046591789290709,Italian,33.50507946460435,0,57,300.2114315850234
90,16.119352033142505,5.323360250310749,American,42.82367157296592,1,69,383.65025378128416
35,19.409423392079397,0.4405384244763399,Italian,25.690681660941884,0,56,133.50357424032762
45,44.7703849860421,11.665149849122312,Japanese,27.902074204242474,1,36,283.3447156777586
10,28.915678625327285,16.844614926878958,Japanese,39.20006884323446,1,60,130.31390737059968
17,31.414324073706435,10.979608988832837,Mexican,24.31019053174857,0,91,162.88115055275122
61,17.137838609110887,4.385479238477514,Japanese,12.556037681934953,0,29,155.12098453073554
88,22.49087144195184,0.6733835642774544,Italian,12.97338435544286,0,70,346.4633261626132
56,19.2098467371148,4.292561465176057,Japanese,14.614512052228154,0,72,255.538031610272
65,18.24744658073705,8.322428561421846,Italian,44.78725293374651,1,24,340.03548898281934
95,35.5184317326388,15.19222857399593,Mexican,28.88905703024817,0,96,446.21733283876654
23,20.27535390582859,3.756857050755482,Mexican,38.51529477378946,0,64,133.2447446099854
99,35.280619440816736,14.395829067093722,Italian,25.71637342419573,0,5,386.2982019331676
37,12.338184564342155,17.338669367037674,Japanese,20.34843789662538,0,17,246.3065684594612
96,15.670975741084074,9.07893696216714,Mexican,23.88768670248848,0,9,425.3635386536637
87,20.981610160005012,16.428639832851864,American,41.76729381268734,1,91,280.9195953243405
97,33.88187667582767,11.093146960701912,Mexican,35.00864500125753,1,10,429.9535917074198
11,37.03364980349504,12.7418167416181,Japanese,47.50559119831608,0,96,223.4724251228208
35,27.708678671181083,10.525569206764054,American,37.18819114307336,0,64,166.45325535712567
23,27.83163658308916,9.263454335026836,Japanese,32.80726527018776,1,76,124.3513203118961
68,38.980674055944725,4.693068835516987,Italian,34.40784035943338,0,83,304.3613308951955
65,10.632843670623298,6.063881189220921,American,47.69485757873659,1,64,144.76776258784628
16,23.64360097896882,5.7994023788721805,Japanese,41.52803719466824,1,51,145.55991824823548
12,42.74828228476931,11.265778619076292,American,10.961649494657513,0,66,133.95670218487763
32,34.12877640853489,2.3990738604777984,Japanese,31.36558784542789,1,81,235.3064117574386
27,23.48908531021681,18.3358338140467,American,37.5335364618626,0,77,349.0280255966162
47,46.22099169318695,14.413102905662264,Japanese,39.9479391375662,0,30,238.52985576415
24,40.904909097975306,8.028912618263872,Italian,18.52568477255747,1,90,228.860750376665
73,20.595817889469338,3.1724828905275597,American,44.68709417805409,1,16,253.01291478494736
98,35.811593501028675,17.639843394432717,American,48.23372588700655,0,54,491.21836073959946
37,33.83002912755827,16.475561802023304,American,19.46861223379479,1,92,210.37848675853152
83,26.047516561559306,14.434431054343586,American,45.30461830068983,0,35,399.7177251078245
48,24.678243168192022,5.430940948224848,Italian,13.879150500643815,1,25,157.92604964973927
66,23.74241899102816,8.048932748673378,American,12.228273444609808,1,52,283.8639331650151
26,34.68623133582587,2.054965049048467,Mexican,15.168952004109975,0,16,97.37470185893216
95,27.69639745922678,3.7807904945506334,Italian,12.30964317868144,0,85,421.326229156426
99,43.27452453005688,15.660332746334657,Mexican,43.80048948623104,0,24,412.8267036677365
53,36.78410464535848,14.300774377013676,American,12.36200577833088,1,1,292.97732668942496
34,12.797264228377363,11.869715259518694,Japanese,20.86656765454622,0,85,177.74781290706107
26,35.60672895312664,17.914534518523457,Mexican,14.150253741434256,0,4,239.9446093438704
22,20.845897460007397,11.665330356260908,American,21.8168814525506,1,3,140.97212868739592
93,33.71247966613691,9.339359999272215,Mexican,13.62237870403682,1,35,377.5466092087516
34,37.20527724413806,6.8074149261152535,American,36.720130029720565,0,5,241.9126098799611
77,19.23316756616048,18.80897011472345,American,15.333072653703006,0,20,413.9285081494115
19,28.274345795214742,1.65430923048707,American,44.07383703355551,0,76,63.12670941943178
76,17.61299451276271,18.617747441216167,Japanese,42.68764202906564,0,88,410.6450050044127
27,12.093555031460332,16.534293198620368,Mexican,10.546467418824378,1,25,239.99789379928265
95,25.139056939434763,2.598598490714026,Italian,45.82905422060458,1,54,326.6752724283878
43,24.51777087383968,11.299687153505072,Italian,11.157772669734683,0,38,166.25040574049342
17,49.81921962817028,17.33095963498174,Italian,19.585831398302265,0,83,219.58456806319043
49,27.854094047905686,11.436183272143074,Italian,11.295565511039802,0,32,207.8446009327044
92,23.342781978888016,18.143996431212447,American,23.43373948157264,1,13,542.4672823869804
51,33.21900026866699,18.85967633632085,Mexican,30.554661028530862,0,55,361.54363058139234
50,13.550695764310738,8.447690443686117,Mexican,41.865794760605525,0,99,195.3917426268684
15,48.46662943819253,7.546273228126472,Japanese,23.519262018793444,1,80,115.96839181192244
61,35.39840182364132,18.72642307938313,Mexican,38.21960098692467,1,20,388.72527962654254
35,40.19351279763392,13.502801222993362,Mexican,17.500178284759215,0,45,240.83281555535547
73,16.819117526956703,2.3204536269633858,Mexican,40.023938269765054,0,15,268.7095591895363
68,26.37911412020816,0.8458349844536239,Japanese,19.439864236369505,1,15,260.4753969958772
65,26.90756453584758,11.292581019945263,Italian,15.741790237750717,0,83,312.0211560509249
68,42.872257756043474,18.60341930876849,Mexican,17.416354014962174,0,28,420.8392686398074
79,10.049467190376378,16.88497404811637,Japanese,17.282525155274215,1,91,362.8129601185046
42,22.034124334130205,13.51695492928673,Japanese,30.514515175079644,1,7,239.0709130516524
62,49.24945497377215,2.7823169778217505,American,43.791903247525845,1,87,308.8429181204691
31,28.995461740248743,5.084627674973912,Japanese,13.184203079700223,0,2,109.67677945189428
30,25.30105120976033,17.510224531052323,Italian,38.27825273973691,1,88,279.2171328914749
79,14.793160080705851,3.656144733138009,Mexican,36.173858386114304,1,18,255.5759363531565
79,48.96658514512063,5.568788165008691,Japanese,44.90079807317449,0,96,358.89517041880595
13,10.80105423703298,2.592013023908839,Italian,19.76590242027629,0,65,145.09911739074997
84,39.48720900028973,13.522164628288223,Japanese,28.004394347401185,1,78,466.0920366926057
71,40.743992191540336,18.879646107264197,Japanese,47.033094977740696,1,85,323.4522257027581
71,19.746268642554664,5.379360631907719,Japanese,36.39973800541269,0,73,254.7235652349264
33,36.86233774452149,9.508132157001477,Japanese,25.55073651446388,0,81,124.09268457587518
64,13.717165775175598,12.686794794224085,Japanese,15.256495314210738,1,21,305.9501209362709
18,20.2818906572832,19.989324964312612,Italian,20.49940031602364,1,45,200.7899088097496
12,41.5160795316906,2.0961612999514423,Mexican,33.248619099575336,0,90,177.1210592007168
40,44.58744768134161,9.971415990114185,Mexican,38.72671790242055,1,12,217.9615587964396
49,34.339456506391656,7.702402398050001,Mexican,14.97687547407574,0,32,250.2667552589137
45,30.273537272819304,17.316403304447103,Mexican,33.98389040176216,1,4,184.9534427205249
33,16.372160824759213,9.519354620233118,Italian,32.01405115355004,0,89,213.3339110133025
15,12.524361323166008,2.219550491702962,American,30.55821786762832,0,76,109.82136969133128
75,14.705961138942346,12.688482905731671,American,37.60492470728032,1,26,253.78589074398417
93,19.09429200384395,15.415612365277596,Italian,43.49798380333847,1,77,298.46702631843374
84,23.666980075876836,0.0576250333122918,Italian,22.919587327074737,0,23,333.0678659425963
13,25.236381020439488,17.17913370841259,Japanese,45.56048760443838,1,66,114.89939477663276
88,23.852870743560143,3.720460000113313,Japanese,16.42534450474203,1,62,372.0462825639372
15,19.562213287890625,11.041387293067558,Japanese,16.920954790046572,1,93,123.7338348733186
60,30.388969870067925,8.315950013749003,Mexican,20.67088254495696,0,98,267.6772311841093
71,43.01144432931587,14.393076332210608,Japanese,14.781234781883112,1,47,390.2413142789542
66,21.18814153885917,7.423232295714836,American,19.2127689873151,1,62,218.63187281444024
75,47.695480764089325,17.395263533634214,Mexican,14.256470516113785,0,77,454.4659268161842
88,44.93346646895391,14.609927219175804,Japanese,42.87009667941562,1,11,436.2816218882916
84,16.470568454084386,12.95426342125843,Mexican,15.558759675464984,1,27,279.63450382848424
17,41.45103827028378,15.924811911257086,American,39.89190230239427,0,43,238.02798822540285
35,32.983495292710664,15.080460698567643,Japanese,11.91655471653335,0,92,222.0412564907751
60,32.66301448685674,0.7187734984310667,American,47.9408131005566,1,42,155.76409628208015
54,25.641710522326974,7.894687076896563,American,38.446403501110645,1,16,192.8635996462096
53,30.04611996728039,18.616145946329794,American,10.27186194344447,0,39,400.9114188918864
14,25.88715109716844,2.5144853798445244,Japanese,40.55426000800856,0,48,101.80258567165848
79,31.589304750397712,14.741931008641023,Italian,30.56327683064741,1,84,437.0783908284376
35,35.11800211090544,19.491836226706592,Japanese,41.17460681340479,1,56,249.00564989491545
77,36.97215225636194,1.043972580899433,American,30.89987235562354,1,86,233.8430345610899
28,31.299247702377045,13.64387761253221,Japanese,35.64099430541418,0,83,304.9517931707881
93,38.85688269314927,9.363082826020609,American,41.45326621580162,1,63,438.0029383429136
29,15.651121971020231,11.583505107494442,Italian,26.204322183514268,0,74,145.5666442960326
21,18.479299636089543,1.706826729686497,Mexican,10.108325992818084,0,56,159.40530540492747
56,42.74940016297081,0.8601390373387896,Italian,43.99785983780754,0,97,348.6973191780488
10,22.90111911385661,13.337333211018434,Italian,25.235614504986504,1,73,107.74970469587976
99,10.915752999044807,16.46618859641436,Mexican,29.84170904066332,1,73,442.92070127649566
23,16.151645986721242,15.640306698659344,Japanese,10.31066568615875,1,69,247.2031428743703
73,18.94457737985245,10.876114557324748,Mexican,29.68368041400392,0,99,246.4845496634806
47,48.29291551578349,1.9973364227235637,Japanese,49.45949606286918,1,87,206.7248047845221
46,32.92165715723397,13.760888876720276,Japanese,21.130706432750785,0,75,359.1215615271759
20,47.30922961905019,4.837777671082919,American,25.816730809695123,0,42,33.865728057231
86,33.006534019865,18.221374055347678,American,37.48759985874706,0,22,378.5792732107615
12,29.17417760551407,16.765307190914097,Mexican,42.591746700946345,0,26,81.61933103529721
42,22.54910764776384,14.187659341747818,Italian,26.695664960244013,0,57,283.6795169683716
15,34.25483777733503,18.976919116622607,Mexican,22.386754816051702,0,36,188.1066822747658
59,15.567920984701193,0.6284364302254586,Japanese,47.513031999402685,1,5,152.43837256861696
19,45.93046509170824,14.72400850121524,American,37.085798666866765,0,64,141.78415222436442
14,43.17329620565135,6.604855586728107,Mexican,14.760852179725642,1,5,87.77458858327913
32,22.701257915069483,18.121317713727304,Mexican,12.757115125385944,0,49,340.7090041568883
19,48.111901104051775,5.333503933239552,American,29.34199403161476,1,21,301.739633275199
53,43.008030696622725,14.49712998630034,American,18.803602641890897,1,87,284.968775305786
11,36.652275433401584,17.55294039301563,American,20.15939013505014,1,24,272.9846977648746
22,14.870476445010992,0.8331363676536485,Japanese,45.10768715311393,1,78,66.30830261985992
49,29.12936092192289,7.952951591840723,American,13.582640972652428,0,89,261.67090907228567
11,30.244302193870038,15.246180640438771,Italian,38.61456460915559,0,71,114.0934273109965
93,19.302054334615203,9.09837779015174,Mexican,20.84569013522352,0,50,389.5409923751674
74,13.198615774372078,5.345052595871906,American,40.41312885616551,0,87,343.9382795841094
72,41.06894521886771,4.3961069764638,American,38.89645537854179,1,47,352.42245844073545
82,14.8814020849758,2.6303653383275583,Japanese,10.295676057771722,1,69,232.862458244329
26,33.77163002247099,17.142591197125647,Japanese,30.365416516863966,1,98,204.5062030794445
18,47.45796695534642,11.50710806503112,Mexican,15.572779295121856,0,64,147.97120871910352
84,45.0442077039217,1.5276988998291197,Italian,44.64908122314707,1,59,239.08116044232727
24,21.110104949970445,7.651606471412709,Mexican,44.863435314496265,0,45,151.91424855957632
33,44.057945502050615,7.354673016102198,American,26.73383229975032,1,35,162.17932389074122
47,10.013300244819575,3.63478381418926,Italian,27.775824738043223,1,57,133.5663817592985
44,10.70751238453029,8.710152509443814,Italian,22.131317576181083,1,75,238.62275939055723
58,34.1021265537146,6.641987307862729,Italian,38.66425195840124,1,37,306.1822150329806
78,24.59192876578118,6.836074109843651,Italian,24.34645452105837,1,10,286.838931339945
71,25.458433646365886,14.780531155759174,Mexican,20.71169898090535,0,11,321.8223495513821
69,32.5776436271553,4.465267710103927,Japanese,27.28924238018033,1,41,346.80579919070686
59,17.671298223674423,12.837199177107108,Japanese,13.659500735498348,0,38,281.8251634284019
87,18.47021402661913,11.412992477618698,American,39.86412818576815,0,70,369.9691038990337
84,29.384063480754588,11.361850246757346,Japanese,10.503856050871478,0,10,320.9757559023988
18,40.17014177375452,13.26014692283552,Japanese,35.77940246082376,0,35,188.83830184314115
43,34.77991005630351,10.967640723913078,Japanese,17.314581070194897,0,51,323.61035988014254
85,21.89420192947356,17.585102296927694,Japanese,19.296161848576524,0,30,296.13816104382187
44,27.213487100356847,13.511601839005197,American,35.4252799456016,0,32,341.4194508130059
10,16.826590341999935,10.939265027427762,Mexican,49.71773863131629,0,12,139.18023683945498
49,12.985192573483268,16.595262405752898,Italian,41.108699562902025,1,17,229.95311985157767
73,41.30784162976597,12.122931298669595,Japanese,19.03358528893568,1,40,249.31203372681665
31,20.615496367527783,5.8228849557035804,Mexican,17.04099020164535,0,57,110.22876748449282
69,17.110655514049927,4.141898363531425,Japanese,44.64931481070681,0,55,312.21255166393405
73,37.66472222277277,3.046555713253576,Japanese,27.76735791686017,0,23,272.4822042584115
81,34.72206697148744,17.989104250922033,Italian,15.482112113126218,1,72,379.973071926579
